instrument,year,covid,rit_rf,rit,new_wacc,"weighted_average_cost_of_capital,_(%)",beta_levered,beta_unlevered,environmental_pillar_score,social_pillar_score,governance_pillar_score,esg_score,esg_combined_score,environmental_pillar_score_1,social_pillar_score_1,governance_pillar_score_1,esg_score_1,esg_combined_score_1,lnta,td/ta,price_to_book_value_per_share,capital_adequacy_total_(%),"wacc_tax_rate,_(%)","wacc_cost_of_debt,_(%)","wacc_debt_weight,_(%)","wacc_equity_weight,_(%)",total_assets,debt_total,d/e,dummylarge,dummymid,DD_a,PD_a,DD_m,PD_m,status,size_dummy,covid_dummy,DD_a_wins,DD_m_wins,DD_a_wins_5_95,DD_m_wins_5_95
PWOD,2018,0.0,-0.186935288,-0.168835288,2.651215466,5.110566569,0.778770426,0.35831618,21.58687943,11.47955691,24.49811237,14.51318068,14.51318068,22.15799615,12.37934022,42.0235644,21.26863593,21.26863593,7.429384929,0.182106055,1.315259182,10.972,21.18634,3.449975733,59.82079421,40.17920579,1684.771,306.807,1.488849593,0.0,0.0,11.037222689902146,1.2636210832020795e-28,,,no_sigma_E,0,0,11.037222689902146,,11.037222689902146,
PWOD,2019,0.0,-0.030546313,-0.009146313,1.698956824,5.595015352,0.674722659,0.646678149,20.28455285,10.51634255,34.02844105,17.46634468,17.46634468,21.58687943,11.47955691,24.49811237,14.51318068,14.51318068,7.417774378,0.100184769,1.61564735,11.387,21.18634,2.166662621,5.215494854,94.78450515,1665.323,166.84,0.055024762,0.0,0.0,13.796185757726326,1.3434903384560332e-43,,,no_sigma_E,0,0,13.796185757726326,,13.796185757726326,
FNWB,2018,0.0,-0.223261428,-0.205161428,-0.205161428,6.028484155,0.531294193,0.531294193,21.58687943,34.37928964,44.07617144,32.91954938,32.91954938,22.15799615,13.41452078,63.00274537,29.33459064,29.33459064,7.1378808,0.108481535,0.961613378,18.2,23.69118,0.0,0.0,100.0,1258.758,136.552,0.0,0.0,0.0,12.253016018084686,8.093114661564884e-35,,,no_sigma_E,0,0,12.253016018084686,,12.253016018084686,
FNWB,2019,0.0,0.019441665,0.040841665,0.040841665,4.771467563,0.498094828,0.498094828,20.28455285,37.17344836,46.13074392,35.0450982,35.0450982,21.58687943,34.37928964,44.07617144,32.91954938,32.91954938,7.175746758,0.086381772,1.100161238,18.7,23.69118,0.0,0.0,100.0,1307.336,112.93,0.0,0.0,0.0,12.587844455917528,1.2315392204514429e-36,,,no_sigma_E,0,0,12.587844455917528,,12.587844455917528,
MNSB,2020,1.0,-0.185865982,-0.181465982,1.710005657,2.161786995,0.295874762,0.267869116,18.99807322,18.05754843,26.04550488,18.33292578,18.33292578,20.28455285,20.79491706,18.14708691,16.84723015,16.84723015,7.404379539,0.0090277,0.896535436,14.6,28.55563882,2.572599279,10.3198388,70.52091101,1643.165,14.834,0.146337287,0.0,0.0,24.306641218848924,8.33838775905256e-131,,,no_sigma_E,0,1,24.306641218848924,,24.306641218848924,
MNSB,2021,1.0,0.165889609,0.166289609,1.953193178,2.375301324,0.32252105,0.273548531,23.23013036,19.28928861,25.24689576,19.49127875,19.49127875,18.99807322,18.05754843,26.04550488,18.33292578,18.33292578,7.406954781,0.017781938,1.156355083,16.06,19.73905327,2.282621325,16.24931769,72.84862378,1647.402,29.294,0.223055932,0.0,0.0,20.93004147155918,1.4262406893225056e-97,,,no_sigma_E,0,1,20.93004147155918,,20.93004147155918,
WSBF,2021,1.0,0.04402937,0.04442937,0.04442937,1.515266,0.294499011,0.294499011,18.86779151,42.84895593,61.28020021,43.52068655,43.52068655,18.99807322,37.22499202,58.14054163,39.39419103,39.39419103,7.703394966,0.215323816,1.224796966,29.01,24.94635,0.0,0.0,100.0,2215.858,477.127,0.0,0.0,0.0,9.9209179194296,1.6881831762151644e-23,,,no_sigma_E,0,1,9.9209179194296,,9.9209179194296,
WSBF,2022,1.0,-0.082015008,-0.067815008,3.238486112,5.786231704,0.438006337,0.420453509,19.68436486,36.77585949,57.51582868,39.51169884,39.51169884,18.86779151,42.84895593,61.28020021,43.52068655,43.52068655,7.616614378,0.190377187,1.031843684,24.36,24.53231,4.376371343,5.241850264,94.75814974,2031.672,386.784,0.0553182,0.0,0.0,9.85237296002508,3.3472215824683824e-23,,,no_sigma_E,0,1,9.85237296002508,,9.85237296002508,
FVCB,2019,0.0,-0.111954457,-0.090554457,1.376769208,4.808332545,0.550629386,0.515914286,20.28455285,25.03541842,24.02950228,21.06818836,21.06818836,21.58687943,13.35520036,17.27181879,12.84203414,12.84203414,7.337779657,0.032190959,1.356219695,13.43,32.9944708,2.177521566,9.125797785,90.87420221,1537.295,49.487,0.100422315,0.0,0.0,19.8879944356263,2.5850881432247963e-88,,,no_sigma_E,0,0,19.8879944356263,,19.8879944356263,
FVCB,2020,1.0,-0.165876753,-0.161476753,1.370447348,4.396295294,0.69819022,0.574956064,18.99807322,20.99433754,29.57716702,21.06097155,21.06097155,20.28455285,25.03541842,24.02950228,21.06818836,21.06818836,7.507405185,0.037927928,1.048064232,0.0,26.95137387,2.046982357,22.68537812,77.31462188,1821.481,69.085,0.293416401,0.0,0.0,17.08099920560949,1.0278408171790142e-65,,,no_sigma_E,0,1,17.08099920560949,,17.08099920560949,
FRAF,2020,1.0,-0.194503396,-0.190103396,2.346522566,6.193343498,0.996640823,0.848107738,18.99807322,18.23655272,78.02476593,37.13424588,37.13424588,22.15799615,14.69062589,77.53260124,35.19828689,35.19828689,7.336310415,0.012739098,0.817244349,17.69,16.61597734,3.002527743,17.35768512,82.64231488,1535.038,19.555,0.210033869,0.0,0.0,22.080084303410057,2.4558509140642472e-108,,,no_sigma_E,0,1,22.080084303410057,,22.080084303410057,
FRAF,2021,1.0,0.216697108,0.217097108,2.215127818,1.62349365,0.909752447,0.813978307,17.43215031,17.14773025,78.64472038,36.81737354,36.81737354,18.99807322,18.23655272,78.02476593,37.13424588,37.13424588,7.4808828,0.011042921,0.935851756,18.41,15.62673176,2.399575749,12.23865843,87.76134157,1773.806,19.588,0.139453867,0.0,0.0,22.256283653619313,4.9023151012656e-110,,,no_sigma_E,0,1,22.256283653619313,,22.256283653619313,
EVBN,2018,0.0,-0.249444931,-0.231344931,2.84080172,6.126722,0.585615257,0.539860611,21.58687943,21.61382252,36.88540973,23.99920347,23.99920347,22.15799615,18.93321211,62.51086708,31.89478536,31.89478536,7.235768265,0.017628495,1.198416501,13.09,21.07883124,3.864250902,9.697500614,90.30249939,1388.207,24.472,0.107389061,0.0,0.0,22.346377064957572,6.5473866385877696e-111,,,no_sigma_E,0,0,22.346377064957572,,22.346377064957572,
EVBN,2019,0.0,0.056156533,0.077556533,1.926383115,6.143748919,0.805860838,0.744685784,20.28455285,18.53174469,42.46099968,24.47770525,24.47770525,21.58687943,21.61382252,36.88540973,23.99920347,23.99920347,7.286349237,0.016267985,1.331493795,13.56,19.36628234,2.301763406,9.245932308,90.75406769,1460.23,23.755,0.101878985,0.0,0.0,21.83618652580707,5.258813628608678e-106,,,no_sigma_E,0,0,21.83618652580707,,21.83618652580707,
PKBK,2018,0.0,-0.256880473,-0.238780473,2.133912976,4.327542465,0.232251433,0.222948712,21.58687943,18.57354284,48.19120586,26.56131136,26.56131136,22.15799615,18.81119854,46.33264699,26.01010739,26.01010739,7.291246043,0.080450566,1.310696312,16.73,31.68729,3.448396909,5.673197221,92.88046129,1467.398,118.053,0.061080631,0.0,0.0,15.096627950874607,8.521450242507055e-52,,,no_sigma_E,0,0,15.096627950874607,,15.096627950874607,
PKBK,2019,0.0,-0.00894398,0.01245602,1.528250867,5.412759857,0.643954658,0.617848971,20.28455285,15.64973613,31.09519261,18.95653846,18.95653846,21.58687943,18.57354284,48.19120586,26.56131136,26.56131136,7.42723931,0.088065978,1.698594087,16.7,31.68729,2.220001857,5.813448175,93.99019135,1681.16,148.053,0.061851647,0.0,0.0,14.317752361844096,8.475878526826211e-47,,,no_sigma_E,0,0,14.317752361844096,,14.317752361844096,
ATLO,2018,0.0,-0.163846779,-0.145746779,1.610707381,5.941922712,0.626006246,0.54967526,21.58687943,28.33782733,17.88252276,20.49327055,20.49327055,22.15799615,28.29339618,22.36902311,22.08637282,22.08637282,7.283233474,0.0379714,1.36659084,16.1,27.88763,2.403082714,16.14736382,83.85263618,1455.687351,55.274486,0.19256835,0.0,0.0,19.08475069080922,1.690430060898448e-81,,,no_sigma_E,0,0,19.08475069080922,,19.08475069080922,
ATLO,2019,0.0,0.005117159,0.026517159,1.192711468,4.631537351,0.577518997,0.505421084,20.28455285,20.75660816,20.42767696,17.64924135,17.64924135,21.58687943,28.33782733,17.88252276,20.49327055,20.49327055,7.46001983,0.027074628,1.379630074,14.3,27.88763,1.62326315,16.51466482,83.48533518,1737.182505,47.03357,0.197815159,0.0,0.0,19.849740518913993,5.538575258830014e-88,,,no_sigma_E,0,0,19.849740518913993,,19.849740518913993,
EBMT,2018,0.0,-0.206080069,-0.187980069,3.021034211,5.163560497,0.440017521,0.367042499,21.58687943,42.55475423,49.97668221,39.0987637,39.0987637,22.15799615,41.54407016,26.7547472,30.23756779,30.23756779,6.749817604,0.148843604,0.95332846,16.449,20.7385552,4.001084444,20.05369101,79.94630899,853.903,127.098,0.250839485,0.0,0.0,10.711786722373068,4.48076550752161e-27,,,no_sigma_E,0,0,10.711786722373068,,10.711786722373068,
EBMT,2019,0.0,-0.032687605,-0.011287605,2.150219527,4.885086189,0.604703892,0.511894291,20.28455285,39.578069,65.63408681,43.25899348,43.25899348,21.58687943,42.55475423,49.97668221,39.0987637,39.0987637,6.960594378,0.107460209,1.129293154,15.917,18.48341,2.649096796,18.19480822,81.80519178,1054.26,113.291,0.222416302,0.0,0.0,11.715555184952434,5.304697527317569e-32,,,no_sigma_E,0,0,11.715555184952434,,11.715555184952434,
BLFY,2022,1.0,0.006781352,0.020981352,2.607800919,5.271747985,0.306334443,0.29917916,15.8938172,48.49985024,44.80540037,40.18586985,40.18586985,17.43215031,28.49513127,27.66868804,24.0943128,24.0943128,7.622340024,0.156509594,0.898291072,21.9,31.28221211,3.765047599,3.407745808,97.91312217,2043.338,319.802,0.03480377,0.0,0.0,10.238764356939102,6.646154884713718e-25,,,no_sigma_E,0,1,10.238764356939102,,10.238764356939102,
BLFY,2023,1.0,-0.050720988,-0.001220988,3.660751973,6.536080786,0.482757212,0.466543673,18.8284145,49.20674807,57.76172158,45.89074703,45.89074703,15.8938172,48.49985024,44.80540037,40.18586985,40.18586985,7.623134975,0.198746383,0.666435768,21.12,23.25648923,4.7719115,5.119778184,113.0595611,2044.963,406.429,0.045283903,0.0,0.0,7.907465612745688,1.3134083047505238e-15,,,no_sigma_E,0,1,7.907465612745688,,7.907465612745688,
FUNC,2018,0.0,-0.303313052,-0.285213052,2.623099403,5.330915144,0.628288135,0.383872347,21.58687943,16.97458093,61.9853431,30.73411566,30.73411566,22.15799615,10.22841524,64.44978266,28.27521571,28.27521571,7.233105899,0.12902415,0.963722869,15.43,27.99188144,3.852994148,46.92767717,53.07232283,1384.516,178.636,0.884221279,0.0,0.0,11.434200355276312,1.4106192406825792e-30,,,no_sigma_E,0,0,11.434200355276312,,11.434200355276312,
FUNC,2019,0.0,-0.027316361,-0.005916361,1.388116538,4.60272492,0.711597699,0.517138263,20.28455285,24.57276469,63.68672397,35.11531192,35.11531192,21.58687943,16.97458093,61.9853431,30.73411566,30.73411566,7.273805042,0.103782384,1.360016119,15.6,27.65302,1.924074091,34.20008964,65.79991036,1442.027,149.657,0.519758909,0.0,0.0,12.194768868738535,1.657215431830128e-34,,,no_sigma_E,0,0,12.194768868738535,,12.194768868738535,
FCCO,2018,0.0,-0.186016769,-0.167916769,1.929797471,7.118637284,0.887720831,0.741175309,23.52538211,10.31170344,37.7248501,18.97469533,18.97469533,24.17324669,16.36395489,49.44520705,26.20699224,26.20699224,6.995395208,0.039590691,1.319320265,14.0,24.48864,2.731867375,20.75077567,79.24922433,1091.595,43.217,0.261842003,0.0,0.0,18.70082918254923,2.437043281669492e-78,,,no_sigma_E,0,0,18.70082918254923,,18.70082918254923,
FCCO,2019,0.0,0.01865242,0.04005242,1.486286841,6.007402908,0.95681031,0.760664603,22.06022092,12.06637987,47.98790194,23.51626532,23.51626532,23.52538211,10.31170344,37.7248501,18.97469533,18.97469533,7.064997461,0.041418328,1.337662128,14.3,24.48864,1.928756272,25.45581811,74.54418189,1170.279,48.471,0.341486317,0.0,0.0,17.409161141966255,3.515327521986099e-68,,,no_sigma_E,0,0,17.409161141966255,,17.409161141966255,
OVLY,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,debt_too_low,0,0,,,,
OVLY,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,debt_too_low,0,0,,,,
OVLY,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,debt_too_low,0,0,,,,
OVLY,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,debt_too_low,0,0,,,,
OVLY,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,debt_too_low,0,0,,,,
ESQ,2018,0.0,-0.232458675,-0.214358675,2.383874546,6.17584994,0.555350751,0.554768267,21.58687943,17.72419486,26.13368865,18.19932857,18.19932857,22.15799615,20.82616554,28.96591169,20.75750632,20.75750632,6.498130029,0.000134057,1.761917014,18.7,28.26105,3.621352066,0.146144436,99.85385556,663.899,0.089,0.001463583,0.0,0.0,,,,,debt_too_low,0,0,,,,
ESQ,2019,0.0,0.033921859,0.055321859,2.148203698,5.541813899,0.632755292,0.632522855,20.28455285,17.10842144,38.63525417,22.39446854,22.39446854,21.58687943,17.72419486,26.13368865,18.19932857,18.19932857,6.682118622,0.000107768,1.796222577,17.83,20.99961,2.649236998,0.046494125,99.95350588,798.008,0.086,0.000465158,0.0,0.0,,,,,debt_too_low,0,0,,,,
ESQ,2020,1.0,-0.19045874,-0.18605874,1.614907283,8.304130132,1.239177377,1.238537286,18.99807322,33.94697599,35.42837008,29.59191332,29.59191332,20.28455285,17.10842144,38.63525417,22.39446854,22.39446854,6.842378006,5.23e-05,1.186244167,16.69,29.28129755,2.546469447,0.073026587,99.92697341,936.714,0.049,0.0007308,0.0,0.0,,,,,debt_too_low,0,1,,,,
ESQ,2021,1.0,0.210243753,0.210643753,0.210643753,1.515266,1.061059112,1.061059112,17.43215031,26.64837003,41.395707,28.12004605,28.12004605,18.99807322,33.94697599,35.42837008,29.59191332,29.59191332,7.072226801,4.07e-05,1.772697318,15.89,24.11263383,0.0,0.0,100.0,1178.77,0.048,0.0,0.0,0.0,,,,,debt_too_low,0,1,,,,
ESQ,2022,1.0,0.039727963,0.053927963,0.053927963,7.811595723,0.857564782,0.857564782,15.8938172,22.15740125,52.90316574,30.05454603,30.05454603,17.43215031,26.64837003,41.395707,28.12004605,28.12004605,7.241107654,3.3e-05,2.241619808,15.44,23.31714016,0.0,0.0,100.0,1395.639,0.046,0.0,0.0,0.0,,,,,debt_too_low,0,1,,,,
ESQ,2023,1.0,-0.006925392,0.042574608,0.042574608,6.642349619,0.788876335,0.788876335,14.03688525,17.6699031,47.906888,26.01075162,26.01075162,15.8938172,22.15740125,52.90316574,30.05454603,30.05454603,7.388251171,2.72e-05,2.085371238,15.38,26.49851,0.0,0.0,100.0,1616.876,0.044,0.0,0.0,0.0,,,,,debt_too_low,0,1,,,,
MBCN,2018,0.0,-0.155520457,-0.137420457,1.92809102,4.008672683,0.291145374,0.226871168,21.58687943,18.57032561,37.37841439,22.66711068,22.66711068,22.15799615,13.80515596,22.01670098,14.77336971,14.77336971,7.129616408,0.079462639,1.065758744,11.0,21.9718,2.600222661,26.63689197,73.36310803,1248.398,99.201,0.363082927,0.0,0.0,14.214530405439406,3.722458376439938e-46,,,no_sigma_E,0,0,14.214530405439406,,14.214530405439406,
MBCN,2019,0.0,0.048481656,0.069881656,2.119573711,3.684605111,0.323642385,0.304065605,20.28455285,13.0270494,32.51087764,18.16533245,18.16533245,21.58687943,18.57032561,37.37841439,22.66711068,22.66711068,7.075364978,0.015450644,1.208196476,13.23,21.71827,2.625137109,7.599546448,92.40045355,1182.475,18.27,0.08224577,0.0,0.0,22.10364746927723,1.457695454721281e-108,,,no_sigma_E,0,0,22.10364746927723,,22.10364746927723,
HWBK,2018,0.0,-0.174490622,-0.156390622,1.887340759,3.75864341,0.241654271,0.173122441,21.58687943,32.37173988,36.59893404,29.23199923,29.23199923,22.15799615,37.42330575,29.33768016,29.12352451,29.12352451,7.300933208,0.114252586,1.276595132,13.28,33.99202,3.007367463,37.48873636,62.51126364,1481.682,169.286,0.599711703,0.0,0.0,13.228652077322383,2.997645818094589e-40,,,no_sigma_E,0,0,13.228652077322383,,13.228652077322383,
HWBK,2019,0.0,0.001248357,0.022648357,1.313506128,2.695755167,0.20177044,0.150599264,20.28455285,36.60765527,41.19600976,32.98796053,32.98796053,21.58687943,32.37173988,36.59893404,29.23199923,29.23199923,7.308517345,0.116330489,1.391215828,14.89,33.72332137,1.959261935,33.89192908,66.10807092,1492.962,173.677,0.512674604,0.0,0.0,12.419644590936311,1.0223390180778748e-35,,,no_sigma_E,0,0,12.419644590936311,,12.419644590936311,
NKSH,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,debt_too_low,0,0,,,,
NKSH,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,debt_too_low,0,0,,,,
NKSH,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,debt_too_low,0,0,,,,
NKSH,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,debt_too_low,0,0,,,,
PEBK,2018,0.0,-0.234053379,-0.215953379,2.376697572,5.42153498,0.588382424,0.437485866,21.58687943,29.44777071,36.99200533,27.92321619,27.92321619,22.15799615,32.41396883,57.22832304,36.67952483,36.67952483,6.996911105,0.071999934,1.150726163,16.15,21.92532,3.235978872,30.64124383,69.35875617,1093.251,78.714,0.441779027,0.0,0.0,15.050426844523164,1.7150697307531475e-51,,,no_sigma_E,0,0,15.050426844523164,,15.050426844523164,
PEBK,2019,0.0,0.016231076,0.037631076,1.702085255,5.365030235,0.737574788,0.620487186,20.28455285,23.88320436,39.95436697,26.22964147,26.22964147,21.58687943,29.44777071,36.99200533,27.92321619,27.92321619,7.051753453,0.034497031,1.410125644,16.08,21.81803,2.138307522,19.4434146,80.5565854,1154.882,39.84,0.24136344,0.0,0.0,18.346844478893537,1.7492473329292274e-75,,,no_sigma_E,0,0,18.346844478893537,,18.346844478893537,
PLBC,2019,0.0,-0.024783871,-0.003383871,0.999704022,2.932756489,0.228529538,0.200641278,20.28455285,22.46872163,58.88676642,32.34372184,32.34372184,21.58687943,14.73860804,22.34621364,15.3549865,15.3549865,6.762950292,0.030424496,1.612599832,14.2,38.90297,1.640768365,18.53359216,81.46640784,865.191,26.323,0.227499808,0.0,0.0,21.03509201492652,1.565825350428678e-98,,,no_sigma_E,0,0,21.03509201492652,,21.03509201492652,
PLBC,2020,1.0,-0.296399602,-0.291999602,0.536636917,3.934179471,0.617799353,0.534955707,18.99807322,20.56360847,41.80106715,25.24793398,25.24793398,20.28455285,22.46872163,58.88676642,32.34372184,32.34372184,7.013534107,0.026258214,1.215951954,15.4,38.03289,1.243004224,19.99411069,80.00588931,1111.576,29.188,0.249907986,0.0,0.0,20.13034380387779,2.0010419074629532e-90,,,no_sigma_E,0,1,20.13034380387779,,20.13034380387779,
VABK,2023,1.0,-0.016125928,0.033374072,3.820025654,4.852471876,0.295879476,0.240123177,15.2370401,10.30524816,14.79202442,10.60935418,10.60935418,17.26625006,7.831312176,16.71042831,10.09771536,10.09771536,7.406113709,0.04460525,1.205452569,18.12,18.58569,4.660185393,22.19147996,77.80852004,1646.017,73.421,0.285206298,0.0,0.0,17.66136057221882,4.1604760187920837e-70,,,no_sigma_E,0,1,17.66136057221882,,17.66136057221882,
PVBC,2021,1.0,0.057176004,0.057576004,0.057576004,1.515266,1.110117179,1.110117179,17.43215031,11.80646148,44.5702185,21.90128356,21.90128356,18.99807322,12.27626929,74.89882211,33.05260553,33.05260553,7.455462151,0.007806704,1.420539098,14.18,27.84467,0.0,0.0,100.0,1729.283,13.5,0.0,0.0,0.0,27.409169587816436,1.0662083514152834e-165,,,no_sigma_E,0,1,27.409169587816436,,27.409169587816436,
PVBC,2022,1.0,-0.023467687,-0.009267687,-0.009267687,6.660800077,0.609627683,0.609627683,15.8938172,9.941242982,48.71042831,22.46661071,22.46661071,17.43215031,11.80646148,44.5702185,21.90128356,21.90128356,7.400242375,0.077505789,0.619804191,12.62,26.94971,0.0,0.0,100.0,1636.381,126.829,0.0,0.0,0.0,12.030986304826524,1.2211279947518057e-33,,,no_sigma_E,0,1,12.030986304826524,,12.030986304826524,
LARK,2018,0.0,-0.098837945,-0.080737945,2.654181388,5.274650284,0.484701989,0.398839044,21.58687943,19.37141518,42.919165,25.05912133,25.05912133,22.15799615,20.60305501,38.36078701,24.02899861,24.02899861,6.893437264,0.057717512,1.103728253,17.32,26.64071454,3.703145919,22.68815021,77.31184979,985.784,56.897,0.293462778,0.0,0.0,15.953946913772528,1.3372342347688262e-57,,,no_sigma_E,0,0,15.953946913772528,,15.953946913772528,
LARK,2019,0.0,0.047367374,0.068767374,2.083519319,4.621527254,0.604335437,0.467521411,20.28455285,29.02249162,44.67897697,30.47958755,30.47958755,21.58687943,19.37141518,42.919165,25.05912133,25.05912133,6.9062191,0.042263875,1.060386296,16.95,20.89986364,2.570567755,27.00503714,72.99496286,998.465,42.199,0.369957543,0.0,0.0,16.64673984913773,1.5977116776719e-62,,,no_sigma_E,0,0,16.64673984913773,,16.64673984913773,
UNB,2018,0.0,-0.192867499,-0.174767499,2.814470985,4.698479297,0.342957261,0.302022887,21.58687943,16.07375732,55.04885632,27.79017191,27.79017191,22.15799615,13.27159059,64.97712194,29.97447283,29.97447283,6.691260823,0.034545786,3.307188945,12.86,23.38644,3.867420331,15.03144959,84.96855041,805.337,27.821,0.176906038,0.0,0.0,23.9879575274952,1.8571309625009572e-127,,,no_sigma_E,0,0,23.9879575274952,,23.9879575274952,
UNB,2019,0.0,0.041474409,0.062874409,2.015094994,4.340416141,0.529545806,0.418808699,21.29806636,26.05797156,52.86745198,32.10298255,32.10298255,21.58687943,16.07375732,55.04885632,27.79017191,27.79017191,6.771834749,0.054030647,2.257058948,13.02,23.38644,2.569195896,25.65726547,74.34273453,872.912,47.164,0.345121358,0.0,0.0,18.571069491138395,2.754728368549161e-77,,,no_sigma_E,0,0,18.571069491138395,,18.571069491138395,
RMBI,2020,1.0,-0.059686588,-0.055286588,2.044067065,5.582417924,0.783451853,0.781111738,18.99807322,33.48548056,28.86640491,27.00070412,27.00070412,20.28455285,16.80489702,9.419505465,11.72625089,11.72625089,6.988590894,0.157252978,0.935209533,21.9,23.64836218,2.749302606,0.390845247,99.60915475,1084.192657,170.492524,0.003923788,0.0,0.0,10.375783809817808,1.5978947819632816e-25,,,no_sigma_E,0,1,10.375783809817808,,10.375783809817808,
